,result,top_win_rate,top_lane_kill_rate,top_kda,top_kill_participate,top_damage,jg_win_rate,jg_kda,jg_kill_participate,jg_damage,mid_win_rate,mid_lane_kill_rate,mid_kda,mid_kill_participate,mid_damage,adc_win_rate,adc_lane_kill_rate,adc_kda,adc_kill_participate,adc_damage,sup_win_rate,sup_lane_kill_rate,sup_kda,sup_kill_participate
1815,1,0.5395000000000001,0.6353,0.5825688073394495,0.5191846522781773,0.5263609087012431,0.5223,0.5142857142857143,0.5092143549951503,0.4825573116901609,0.4678,0.7359,0.46460980036297644,0.48656716417910445,0.5611279229711141,0.46049999999999996,0.38189999999999996,0.38809034907597534,0.4491525423728813,0.44192692386201265,0.45770000000000005,0.5818,0.38811881188118813,0.4542553191489362
1816,0,0.49450000000000005,0.7188,0.5821782178217821,0.5451467268623025,0.5138816134101624,0.4877,0.4686192468619247,0.5080160320641283,0.49413515406162467,0.48340000000000005,0.5898,0.47727272727272724,0.4793650793650793,0.482103134479272,0.49820000000000003,0.5909,0.50920245398773,0.4978947368421052,0.5215456556717619,0.5327000000000001,0.3862,0.5722543352601156,0.5514223194748359
1817,0,0.5325,0.4644,0.6027397260273973,0.5404732254047323,0.4841265606658841,0.506,0.49260042283298094,0.5036496350364963,0.5038167938931297,0.4736,0.4976,0.48770491803278687,0.4951664876476907,0.5309636878207895,0.46990000000000004,0.4321,0.4158415841584158,0.46549948506694133,0.48676378446115287,0.5547,0.504,0.5738636363636364,0.5250875145857643
1818,0,0.4816,0.46880000000000005,0.5158730158730158,0.5072463768115941,0.49090855247571663,0.4865,0.5147347740667977,0.5199203187250996,0.49960698003458576,0.5353,0.4457,0.44,0.4862183020948181,0.51673720661793,0.48869999999999997,0.46,0.49625468164794007,0.49356223175965663,0.47490559270901456,0.531,0.4739,0.5536028119507909,0.5249406175771971
1819,1,0.5091,0.4179,0.6390041493775933,0.5607701564380265,0.4791862978770578,0.5135000000000001,0.45652173913043476,0.49334600760456276,0.5568221845079894,0.4534,0.4042,0.41838649155722324,0.47977528089887644,0.5016941006848492,0.5002000000000001,0.5209,0.4507874015748031,0.4928716904276986,0.47705485016596644,0.4733,0.5758,0.4704797047970479,0.47357065803667747
1821,0,0.5188,0.5396,0.5135869565217391,0.5006451612903225,0.4880772550712128,0.5155,0.455535390199637,0.47326732673267324,0.4876593294422488,0.5506000000000001,0.4253,0.5768321513002364,0.5211558307533539,0.5071824287885474,0.4894,0.35979999999999995,0.41290322580645156,0.4633879781420765,0.43834911486208317,0.5327000000000001,0.3862,0.5722543352601156,0.5514223194748359
1822,0,0.5017,0.4361,0.5529411764705883,0.5242966751918159,0.5228426395939086,0.4782,0.49015748031496065,0.49803921568627446,0.43448631905007745,0.4802,0.5168,0.4954954954954955,0.5010504201680672,0.5307637906647807,0.5106,0.6402,0.5870967741935483,0.5366120218579236,0.5616508851379168,0.4229,0.44909999999999994,0.3896353166986564,0.5036407766990291
1823,1,0.45840000000000003,0.433,0.4552845528455285,0.48575305291723203,0.5045437536750949,0.4719,0.5243664717348928,0.5201535508637236,0.44900879519754294,0.4458,0.4025,0.4533820840950639,0.4839378238341969,0.5265584655108816,0.47270000000000006,0.299,0.44,0.489406779661017,0.5595264623955432,0.4891,0.5384,0.5172413793103449,0.44552319309600863
1825,0,0.4508,0.3641,0.37555555555555553,0.4834905660377359,0.4983750886315292,0.46399999999999997,0.4856596558317399,0.5076335877862596,0.4818879508825787,0.46770000000000006,0.5596,0.47046843177189407,0.4920297555791711,0.46678724457937687,0.4963,0.467,0.5,0.4908536585365853,0.5563243773770089,0.528,0.4233,0.5316205533596837,0.49678800856531047
1826,1,0.507,0.39590000000000003,0.5263157894736843,0.5119617224880383,0.45020119580785234,0.5227,0.46100519930675915,0.4591928251121076,0.5544446243523317,0.5449,0.39030000000000004,0.4667802385008518,0.5035105315947843,0.4888199114789906,0.5146000000000001,0.4432,0.4375,0.4744094488188977,0.47798902345830535,0.4961,0.5922,0.5366666666666667,0.5863636363636364
1827,0,0.488,0.5136999999999999,0.4375,0.46845637583892613,0.46523645474475417,0.5186999999999999,0.4980620155038759,0.4933837429111531,0.5431825721552582,0.4675,0.39189999999999997,0.4292134831460674,0.49390243902439024,0.4898230494178051,0.46049999999999996,0.38189999999999996,0.38809034907597534,0.4491525423728813,0.44192692386201265,0.5571,0.4585,0.622889305816135,0.5208098987626546
1828,1,0.45520000000000005,0.5084000000000001,0.4585492227979275,0.49931600547195626,0.5115014848744148,0.4758,0.5076628352490421,0.5143129770992366,0.5293357311453298,0.554,0.27649999999999997,0.6390728476821191,0.5290251916757941,0.41456927125042903,0.499,0.4425,0.44092827004219404,0.4631578947368421,0.4353748463744367,0.5293,0.5327000000000001,0.5161812297734628,0.49880382775119625
1830,0,0.4974,0.63,0.39453125,0.45121951219512196,0.5890082421294419,0.5202,0.4887525562372188,0.4815184815184816,0.49371012399181413,0.522,0.3688,0.5484633569739953,0.5064794816414687,0.5407578390434941,0.5107,0.5343,0.5028142589118199,0.5123711340206186,0.4702274408725329,0.5267000000000001,0.4242,0.5295202952029521,0.5264293419633226
1832,0,0.5174000000000001,0.4096,0.578088578088578,0.5053763440860215,0.44838620689655173,0.4983,0.48148148148148145,0.5014218009478673,0.5600876277905279,0.5142,0.5279,0.5157657657657658,0.5115511551155115,0.505317426714154,0.46890000000000004,0.5111,0.5122950819672131,0.5081967213114754,0.5116575260572349,0.4953,0.4914,0.478515625,0.47535596933187296
1833,0,0.49670000000000003,0.4727,0.36934673366834175,0.46325459317585305,0.625219683655536,0.503,0.4767441860465116,0.47708138447146864,0.43429882920310275,0.4739,0.6828,0.4969325153374233,0.5104052573932092,0.5382244755939954,0.5,0.48369999999999996,0.4669338677354709,0.49157581764122893,0.46724164018762293,0.5062,0.3569,0.5210727969348659,0.5378704720087816
1835,0,0.5284000000000001,0.5417000000000001,0.5912087912087912,0.5327564894932014,0.5158113887013279,0.5254,0.5675675675675675,0.494902687673772,0.39911145110038837,0.5247999999999999,0.45270000000000005,0.5736842105263158,0.5204918032786885,0.3976346343873518,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.5327000000000001,0.3862,0.5722543352601156,0.5514223194748359
1836,1,0.5078,0.5307,0.47514910536779326,0.5150060024009604,0.5098654930273959,0.4828,0.45614035087719296,0.5192660550458715,0.642433756461959,0.5133,0.4579,0.5123042505592841,0.5104166666666666,0.46681961713045195,0.5163,0.5074000000000001,0.5631067961165048,0.5135699373695198,0.5308255455380052,0.5175,0.4618,0.5272407732864676,0.4793103448275862
1838,1,0.5006,0.5413,0.4695259593679459,0.5176886792452831,0.5415572357076536,0.4991,0.5305466237942122,0.4943502824858757,0.3821299821434588,0.4803,0.4523,0.5336426914153133,0.5138734739178691,0.5283699573630699,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.5011,0.4597,0.4961832061068702,0.5072463768115942
1839,0,0.4994,0.5598,0.5087281795511223,0.4837153196622436,0.48971860058004335,0.5599000000000001,0.5757575757575758,0.5333333333333333,0.49497820119489744,0.494,0.531,0.41855203619909503,0.4755555555555555,0.451518093080947,0.5062,0.4961,0.5513078470824949,0.5191897654584221,0.5762333371311382,0.4693,0.5315,0.45293072824156305,0.4711830131445905
1840,1,0.5156000000000001,0.6420999999999999,0.6370967741935484,0.5212355212355212,0.42331983347022006,0.4866,0.4753787878787879,0.4956855225311601,0.49755195299749755,0.49420000000000003,0.5207,0.5114068441064639,0.5268456375838926,0.5614203027604631,0.4893,0.4657,0.4971857410881801,0.48762886597938143,0.5297725591274671,0.483,0.4788,0.47909407665505227,0.513677811550152
1841,1,0.4986,0.5153,0.6076555023923446,0.5435323383084577,0.5078677369624156,0.5168,0.5128644939965695,0.5023169601482854,0.6370258162245785,0.40700000000000003,0.32380000000000003,0.3345724907063197,0.4433760683760684,0.3937881970970206,0.4938,0.5205,0.5330882352941176,0.5085427135678392,0.4933076402270715,0.5267000000000001,0.4242,0.5295202952029521,0.5264293419633226
1842,0,0.4819,0.4483,0.4379084967320261,0.48826291079812206,0.5317762230321087,0.5299,0.5170454545454546,0.489402697495183,0.4311493963782696,0.5,0.5432,0.4230769230769231,0.4830677290836653,0.5024352184603745,0.4705,0.41090000000000004,0.5196687370600414,0.4953656024716787,0.5407888725316006,0.48560000000000003,0.46299999999999997,0.5804093567251463,0.5010570824524313
1843,1,0.5242,0.4746,0.4716981132075472,0.4875164257555848,0.5359663100386979,0.4827,0.4694915254237288,0.504147465437788,0.5311752949014382,0.5690999999999999,0.6099,0.5864811133200796,0.5237045203969128,0.4959574676597413,0.52,0.5346,0.5516528925619835,0.5303810504634398,0.54358045116731,0.5109,0.46159999999999995,0.4827586206896552,0.5544768069039914
1844,1,0.4949,0.535,0.44768856447688565,0.47572815533980584,0.5429345349602551,0.5266,0.5143953934740884,0.4953271028037383,0.5256266222446054,0.5114,0.5581,0.5044404973357016,0.4906054279749478,0.4431826264254724,0.49770000000000003,0.49810000000000004,0.5148936170212767,0.49426485922836283,0.4554565127782358,0.4879,0.5034000000000001,0.4878836833602585,0.49328449328449325
1845,1,0.4966,0.3121,0.4927184466019418,0.47218788627935726,0.46921217477191796,0.5027,0.5071868583162218,0.4926542605288932,0.46326658529343845,0.5048,0.7656999999999999,0.5612244897959183,0.5354969574036511,0.573682142255656,0.501,0.5575,0.5590717299578059,0.5368421052631579,0.5646251536255633,0.507,0.4517,0.4991652754590985,0.5374149659863946
1846,1,0.5194,0.6431,0.5632754342431762,0.5165238678090576,0.5106134144202094,0.5173,0.4972067039106145,0.4971804511278195,0.5580674042335486,0.4928,0.5771999999999999,0.6025878003696857,0.5440414507772021,0.533202288248784,0.5107,0.5343,0.5028142589118199,0.5123711340206186,0.4702274408725329,0.5138,0.4275,0.4983552631578947,0.5191387559808612
1847,0,0.5383,0.49119999999999997,0.5893271461716937,0.5282167042889391,0.47329307942405946,0.48340000000000005,0.4575936883629191,0.4900095147478592,0.5494182246045235,0.45920000000000005,0.5312,0.48218029350104824,0.5042643923240938,0.526127230301459,0.48560000000000003,0.5189,0.470954356846473,0.496875,0.5027662695247163,0.529,0.38549999999999995,0.52734375,0.4742857142857143
1849,1,0.5,0.4793,0.4529540481400437,0.49217809867629364,0.5137706855791963,0.506,0.49260042283298094,0.5036496350364963,0.5038167938931297,0.5826,0.6837000000000001,0.5906183368869937,0.5276548672566371,0.5469577052981802,0.4853,0.5343,0.5048543689320388,0.5085287846481876,0.4686874527420718,0.4733,0.5758,0.4704797047970479,0.47357065803667747
1850,0,0.4786,0.4738,0.42857142857142855,0.46005154639175266,0.44280825143646585,0.49369999999999997,0.4795321637426901,0.5130522088353414,0.47673179396092363,0.5275,0.37979999999999997,0.4980842911877394,0.4849137931034483,0.4711030218410292,0.5107,0.5343,0.5028142589118199,0.5123711340206186,0.4702274408725329,0.528,0.4254,0.5271453590192644,0.4976019184652278
1851,0,0.527,0.36939999999999995,0.5522041763341068,0.5190930787589499,0.4715858070143931,0.4501,0.42356687898089174,0.4840887174541948,0.5801508905654508,0.4437,0.39390000000000003,0.4361904761904762,0.4859002169197397,0.5240383460272459,0.4636,0.4893,0.44422310756972117,0.4801980198019802,0.45527931987019604,0.461,0.4924,0.4418103448275862,0.5
1852,1,0.5099,0.473,0.575257731958763,0.5105590062111801,0.4243369734789392,0.5426,0.5018382352941176,0.48778103616813295,0.6012400576188388,0.5690999999999999,0.6099,0.5864811133200796,0.5237045203969128,0.4959574676597413,0.5123,0.4829,0.4449064449064449,0.4732510288065844,0.47111724278889144,0.5213,0.4703,0.5746887966804979,0.5155746509129968
1853,0,0.4911,0.4731,0.42980561555075597,0.4785714285714286,0.5021851503759398,0.48369999999999996,0.4568345323741007,0.5169569202566453,0.6913934426229508,0.4647,0.5543,0.5599999999999999,0.5137816979051819,0.48326279338207,0.46659999999999996,0.4497,0.4271047227926078,0.47336065573770497,0.5187241071186808,0.47200000000000003,0.5746,0.4728546409807356,0.5023980815347722
1854,1,0.5427000000000001,0.6544,0.5379464285714286,0.4956629491945477,0.48328402366863904,0.5173,0.4972067039106145,0.4971804511278195,0.5580674042335486,0.5263,0.516,0.36196319018404904,0.4673202614379085,0.49988959425890145,0.5007,0.4987,0.5064935064935066,0.5034756703078451,0.4578213518896966,0.48350000000000004,0.4814,0.5220883534136546,0.5243362831858407
1855,1,0.5073,0.516,0.4133064516129032,0.46464646464646464,0.516138632612754,0.4825,0.45386064030131823,0.4704797047970479,0.3987652366629729,0.5401,0.7217,0.5103189493433397,0.4864016736401674,0.468796180516085,0.5258,0.5439,0.5370741482965932,0.5242518059855521,0.548682293397408,0.5092,0.5878,0.4748953974895398,0.4578313253012048
1856,0,0.48700000000000004,0.6131,0.5433255269320844,0.4958871915393655,0.46372721623860813,0.48340000000000005,0.4575936883629191,0.4900095147478592,0.5494182246045235,0.5884,0.5354,0.561822125813449,0.5263713080168776,0.529343740965597,0.484,0.532,0.4923954372623574,0.5,0.46216759248315803,0.4765,0.455,0.5923190546528804,0.521598272138229
1857,0,0.46950000000000003,0.5005,0.4655581947743468,0.4784747847478475,0.4925478103275717,0.5254,0.49323017408123787,0.49074975657254144,0.5762338779019777,0.5304,0.5031,0.4665461121157324,0.5036194415718718,0.5093873517786561,0.5388000000000001,0.5054,0.5098425196850394,0.49587628865979383,0.46724270723019157,0.5422,0.4876,0.5197841726618705,0.4858115777525539
1858,0,0.47840000000000005,0.48229999999999995,0.5267379679144385,0.5277435265104808,0.48603654899408927,0.47590000000000005,0.40630472854640975,0.5033112582781457,0.6384093600832645,0.4583,0.165,0.474120082815735,0.49280177187153934,0.4931847317060409,0.4916,0.4844,0.44785276073619623,0.482897384305835,0.5036391993761372,0.4986,0.45770000000000005,0.4947916666666667,0.47619047619047616
1859,0,0.49420000000000003,0.4919,0.56282722513089,0.5273885350318471,0.48838997840683884,0.4781,0.5091649694501018,0.5123395853899309,0.4915818126827301,0.5618,0.3312,0.5298372513562387,0.5127952755905513,0.45215496368038743,0.4869,0.5512,0.4942965779467681,0.4959266802443992,0.5031724620303757,0.5227,0.49729999999999996,0.5425170068027211,0.5041031652989449
1860,0,0.5205,0.6689,0.5153061224489796,0.4861111111111111,0.5038737026750475,0.46090000000000003,0.44684684684684683,0.48968105065666045,0.6006317076484173,0.44810000000000005,0.4742,0.45228215767634855,0.4931650893796004,0.5031131952585646,0.4705,0.41090000000000004,0.5196687370600414,0.4953656024716787,0.5407888725316006,0.5603,0.5496,0.48807339449541287,0.5177548682703321
1862,0,0.4509,0.5867,0.5012853470437019,0.49749373433583954,0.5018576162265288,0.5111,0.5315870570107858,0.537467700258398,0.4977804084048535,0.4875,0.4042,0.5153153153153153,0.5051124744376279,0.46871307539532897,0.5163,0.5074000000000001,0.5631067961165048,0.5135699373695198,0.5308255455380052,0.5022,0.4154,0.48292682926829267,0.5062814070351759
1863,0,0.4501,0.6024,0.4384449244060475,0.4847001223990208,0.4981427434332714,0.47100000000000003,0.5374449339207048,0.5217391304347826,0.4936288405921599,0.4364,0.4929,0.38983050847457623,0.46916076845298277,0.596478115283425,0.5036,0.5891,0.5274509803921569,0.5257623554153523,0.5120157736024125,0.4771,0.375,0.3584905660377359,0.47535596933187296
1864,1,0.4817,0.5236999999999999,0.451685393258427,0.4772727272727273,0.47142581019264224,0.48700000000000004,0.5239085239085238,0.5130687318489836,0.48256822284359185,0.5097,0.2943,0.4716981132075472,0.483640081799591,0.4355134551119375,0.5107,0.5343,0.5028142589118199,0.5123711340206186,0.4702274408725329,0.5067,0.4685,0.5331010452961672,0.49654377880184325
1865,1,0.4097,0.3325,0.45330296127562647,0.4537037037037037,0.4414458486207365,0.5249,0.482029598308668,0.496551724137931,0.5128158844765343,0.5763,0.5141,0.5513626834381552,0.4925373134328358,0.5685807795299018,0.4965,0.4775,0.5163776493256262,0.49560975609756097,0.4757097791798107,0.46890000000000004,0.4943,0.44901960784313727,0.46172839506172836
1867,1,0.46390000000000003,0.5916,0.49333333333333335,0.46328437917222964,0.41963239375809536,0.4565,0.4387417218543046,0.5104562737642586,0.6279198698994678,0.4778,0.5166,0.41685144124168516,0.48035914702581367,0.47864574491305506,0.5314,0.6193,0.5100548446069469,0.4760914760914761,0.3162940257242457,0.5049,0.39890000000000003,0.506398537477148,0.5373592630501535
1868,1,0.41500000000000004,0.44,0.4151785714285714,0.4544392523364486,0.5018475689183082,0.4854,0.435593220338983,0.49408284023668636,0.6278224193724321,0.46909999999999996,0.2905,0.4691588785046729,0.510752688172043,0.5348666653085338,0.5069,0.5556,0.525390625,0.5071283095723015,0.5058595265812961,0.456,0.5783,0.44587155963302755,0.4693422519509476
1869,0,0.5249,0.5515,0.5644329896907216,0.5214564369310793,0.5040304182509505,0.4375,0.3945086705202312,0.5132575757575758,0.5021240887397074,0.5,0.32909999999999995,0.4669421487603305,0.490669593852909,0.5161960040183056,0.4533,0.47600000000000003,0.4652509652509653,0.4807692307692308,0.47166156182099006,0.5457,0.35350000000000004,0.5861423220973783,0.5425055928411633
1872,0,0.4976,0.5627,0.5582010582010581,0.523680649526387,0.510230376745864,0.5434,0.5148698884758365,0.4920948616600791,0.590085532971581,0.4844,0.39020000000000005,0.4293893129770992,0.49781181619256015,0.5801995207589613,0.5018,0.40909999999999996,0.4907975460122699,0.5021052631578947,0.47845434432823813,0.5197999999999999,0.5354,0.4959839357429719,0.4839424141749723
1874,1,0.4428,0.6347,0.4162790697674419,0.4894117647058824,0.5361905758067047,0.543,0.49642857142857144,0.4791059280855199,0.3911168307189315,0.5051,0.1827,0.5790378006872852,0.49895397489539756,0.4254656703487113,0.4779,0.5416,0.48224299065420567,0.49478079331941544,0.4563888370356543,0.5407000000000001,0.49579999999999996,0.5730337078651686,0.489685124864278
1875,1,0.4926,0.46090000000000003,0.4595300261096606,0.48271446862996165,0.5115033507466624,0.46090000000000003,0.44684684684684683,0.48968105065666045,0.6006317076484173,0.5468999999999999,0.4545,0.48073394495412847,0.46707193515704154,0.47964071856287427,0.4964,0.41090000000000004,0.4725490196078432,0.4742376445846478,0.48798422639758754,0.5022,0.4154,0.48292682926829267,0.5062814070351759
1877,0,0.5172,0.3144,0.4782608695652174,0.5006711409395973,0.49676850763807284,0.506,0.49260042283298094,0.5036496350364963,0.5038167938931297,0.45670000000000005,0.6581,0.5125000000000001,0.4931071049840933,0.45463393861970375,0.504,0.4341,0.42448979591836733,0.4796747967479675,0.4973792259980781,0.5323,0.4632,0.5248344370860927,0.5224586288416077
1878,0,0.47380000000000005,0.6302,0.47333333333333333,0.48518518518518516,0.51107141919046,0.4894,0.45286506469500926,0.4749070631970261,0.6046420908913595,0.4974,0.6798000000000001,0.5908289241622575,0.5437100213219617,0.5238155465054511,0.5423,0.49369999999999997,0.5281553398058253,0.5169578622816032,0.5161738236050398,0.45920000000000005,0.5503,0.44362292051756,0.46943483275663206
1879,0,0.4557,0.5824,0.44329896907216493,0.46856465005931197,0.4964428113517317,0.5096,0.5693069306930693,0.47700631199278626,0.31814491577024556,0.5425,0.6576000000000001,0.5084745762711864,0.4994984954864594,0.5269554692621917,0.5028,0.5406,0.5122950819672131,0.5113300492610837,0.49426910100260824,0.493,0.5483,0.5008347245409015,0.46258503401360546
1880,0,0.4983,0.5639,0.44705882352941173,0.47570332480818417,0.47715736040609136,0.5166,0.530278232405892,0.48816029143897993,0.37440036119419834,0.4612,0.3319,0.4095427435387674,0.4660831509846827,0.46670725211171143,0.5083,0.4459,0.45090180360721444,0.48956158663883087,0.5126272809759048,0.48700000000000004,0.6369,0.4616858237547892,0.4716312056737589
1881,1,0.4926,0.46090000000000003,0.4595300261096606,0.48271446862996165,0.5115033507466624,0.4728,0.48897795591182364,0.5091787439613527,0.5199412118377981,0.5309,0.7095,0.5308411214953271,0.489247311827957,0.46513333469146617,0.45780000000000004,0.5034000000000001,0.47169811320754723,0.5055276381909547,0.48787061994609165,0.4933,0.5315,0.46689895470383275,0.5034562211981567
1882,0,0.5144,0.4428,0.4478371501272265,0.4735483870967742,0.47239232365676803,0.5125,0.5074349442379182,0.5042492917847025,0.5928015380251505,0.5392,0.6751,0.5126705653021443,0.5148413510747185,0.5109557941994235,0.573,0.6154,0.5442804428044281,0.5107003891050583,0.4275722142132522,0.5109,0.46159999999999995,0.4827586206896552,0.5544768069039914
1883,1,0.4891,0.39049999999999996,0.49753694581280783,0.5082802547770701,0.48422378743629385,0.5352,0.5532359081419624,0.5160955347871236,0.5486038280020975,0.4189,0.4889,0.47752808988764045,0.501004016064257,0.5469223484848484,0.4878,0.5161,0.5214592274678111,0.5146750524109015,0.5359993439755084,0.4901,0.5442,0.5227272727272727,0.5183129855715872
1884,1,0.4375,0.5257000000000001,0.4567307692307692,0.49452954048140046,0.5205176767676768,0.47340000000000004,0.4856046065259117,0.5046728971962616,0.47437337775539457,0.49210000000000004,0.5054,0.5018867924528302,0.49840595111583424,0.5304376991447258,0.526,0.524,0.5830115830115831,0.5234297108673979,0.4872249822569198,0.5229,0.625,0.6415094339622641,0.524644030668127
1885,0,0.4658,0.3146,0.4627249357326479,0.4976580796252927,0.6048391315720638,0.5081,0.4974704890387859,0.5045787545787546,0.3851676195426195,0.4717,0.8948,0.4441087613293051,0.5303921568627451,0.6256357191607407,0.47950000000000004,0.4078,0.4077868852459016,0.4589515331355094,0.4830941859887791,0.4933,0.5315,0.46689895470383275,0.5034562211981567
1886,0,0.4811,0.6232,0.5363128491620112,0.5319148936170213,0.46992065248316633,0.5391,0.5531531531531532,0.5103189493433397,0.39936829235158267,0.5517000000000001,0.6855,0.5011990407673861,0.4793650793650793,0.5012271247932562,0.4893,0.4657,0.4971857410881801,0.48762886597938143,0.5297725591274671,0.5423,0.4182,0.6118811881188119,0.5457446808510638
1887,1,0.5314,0.5512,0.5052631578947369,0.5,0.4970129761871683,0.5412,0.5156576200417536,0.5076142131979695,0.4815475189234651,0.4944,0.2236,0.46981132075471693,0.4892703862660944,0.5393822872736294,0.46049999999999996,0.38189999999999996,0.38809034907597534,0.4491525423728813,0.44192692386201265,0.5014000000000001,0.5423,0.5052083333333334,0.5238095238095238
1889,0,0.4908,0.35409999999999997,0.5115207373271891,0.5105328376703842,0.5138747752677245,0.5266,0.5143953934740884,0.4953271028037383,0.5256266222446054,0.42810000000000004,0.4561,0.41189427312775334,0.47592385218365063,0.4669398907103825,0.5277000000000001,0.5343,0.5240847784200385,0.5076452599388379,0.5165844228519103,0.5175,0.4618,0.5272407732864676,0.4793103448275862
1890,1,0.4926,0.46090000000000003,0.4595300261096606,0.48271446862996165,0.5115033507466624,0.5313,0.5010526315789473,0.4777777777777778,0.4226111339408736,0.5169,0.3152,0.6122047244094487,0.5384615384615384,0.4854223182069583,0.5047,0.5468,0.4671814671814672,0.49949748743718597,0.44530739638527983,0.513,0.5074000000000001,0.5584677419354839,0.527292576419214
1891,1,0.5458,0.5844,0.50752688172043,0.4941176470588235,0.505376594900982,0.47880000000000006,0.534516765285996,0.4861111111111111,0.41321162981570375,0.46630000000000005,0.3884,0.4377224199288256,0.5073529411764707,0.5097986247544204,0.4877,0.4465,0.4710280373831776,0.4904714142427282,0.47899071223721945,0.5571,0.4585,0.622889305816135,0.5208098987626546
1892,0,0.47659999999999997,0.3726,0.5,0.5108834827144686,0.5108340394625348,0.5186999999999999,0.4980620155038759,0.4933837429111531,0.5431825721552582,0.5224,0.4681,0.5740000000000001,0.5288270377733599,0.543144414986744,0.5368,0.44789999999999996,0.5030181086519114,0.508664627930683,0.5250806451612903,0.513,0.5074000000000001,0.5584677419354839,0.527292576419214
1893,1,0.5142,0.4677,0.4575342465753425,0.4848084544253633,0.5264295212765957,0.4657,0.4539473684210526,0.5055658627087198,0.5536426621876969,0.4678,0.7359,0.46460980036297644,0.48656716417910445,0.5611279229711141,0.46990000000000004,0.4321,0.4158415841584158,0.46549948506694133,0.48676378446115287,0.4989,0.5403,0.5038167938931297,0.4927536231884058
1894,1,0.4682,0.534,0.4205128205128205,0.4895027624309392,0.6202064277922296,0.5434,0.5148698884758365,0.4920948616600791,0.590085532971581,0.5186,0.5394,0.5267857142857142,0.5036572622779519,0.5556698380046284,0.5301,0.5679,0.5841584158415841,0.5345005149330587,0.5132362155388471,0.48700000000000004,0.4926,0.4415322580645161,0.47270742358078605
1895,1,0.47009999999999996,0.46869999999999995,0.39401496259351626,0.4678770949720671,0.49280933679960176,0.5126,0.5399610136452242,0.5209163346613546,0.5344392871468684,0.46640000000000004,0.5244,0.4610655737704918,0.49684873949579833,0.4565401041911109,0.48600000000000004,0.4269,0.4734774066797643,0.47452547452547456,0.5154593844017589,0.528,0.4254,0.5271453590192644,0.4976019184652278
1897,1,0.49090000000000006,0.5821000000000001,0.36099585062240663,0.43922984356197353,0.5208137021229422,0.5075000000000001,0.5546875000000001,0.5283582089552239,0.49401587095095617,0.47250000000000003,0.6202000000000001,0.5019157088122604,0.5150862068965517,0.5288969781589707,0.5208,0.5893,0.564,0.5340425531914894,0.5562155712943924,0.493,0.5483,0.5008347245409015,0.46258503401360546
1898,0,0.5247999999999999,0.5338,0.5686274509803921,0.529559748427673,0.5460309336972592,0.5031,0.5253378378378378,0.49860465116279074,0.45669410254474063,0.48590000000000005,0.4914,0.5051546391752578,0.5195071868583162,0.48665647908223153,0.4905,0.5415,0.518595041322314,0.5060120240480962,0.4601177026956019,0.6016,0.4968,0.5322896281800391,0.5538089480048368
1899,0,0.48369999999999996,0.33740000000000003,0.5180995475113123,0.525990099009901,0.5354766074555917,0.48700000000000004,0.5329218106995885,0.4915084915084916,0.45008863819500405,0.4739,0.6828,0.4969325153374233,0.5104052573932092,0.5382244755939954,0.4893,0.4657,0.4971857410881801,0.48762886597938143,0.5297725591274671,0.4771,0.375,0.3584905660377359,0.47535596933187296
1900,1,0.47950000000000004,0.3311,0.4846938775510204,0.513888888888889,0.4961262973249525,0.494,0.507399577167019,0.49635036496350365,0.4961832061068702,0.532,0.39130000000000004,0.4756554307116105,0.49023861171366595,0.4682575739461036,0.5395000000000001,0.6181,0.6119096509240246,0.5508474576271186,0.5580730761379873,0.5311,0.5057,0.5509803921568628,0.5382716049382716
1902,0,0.4758,0.5254,0.5283018867924528,0.5124835742444153,0.46403368996130206,0.5146000000000001,0.5463414634146341,0.49574266792809846,0.36085931533685295,0.5048,0.7656999999999999,0.5612244897959183,0.5354969574036511,0.573682142255656,0.5338,0.5807,0.5207920792079208,0.49639546858908346,0.5066350175200633,0.5267000000000001,0.4242,0.5295202952029521,0.5264293419633226
1903,0,0.47740000000000005,0.5164,0.38223938223938225,0.4665924276169265,0.5494731037863007,0.47340000000000004,0.4856046065259117,0.5046728971962616,0.47437337775539457,0.5282,0.4391,0.5679012345679013,0.5272914521112256,0.4887569158925943,0.4632,0.47840000000000005,0.5089108910891089,0.5157041540020264,0.5181720868590071,0.5392,0.3804,0.5181451612903225,0.5229540918163673
1904,1,0.4947,0.579,0.4636118598382749,0.48091603053435117,0.5063633901976713,0.4897,0.4372469635627531,0.4918970448045758,0.5640218090690508,0.48100000000000004,0.43520000000000003,0.5376984126984127,0.4994697773064687,0.45968992248062013,0.4662,0.4193,0.4792079207920792,0.5036045314109165,0.4933649824799367,0.5197999999999999,0.5354,0.4959839357429719,0.4839424141749723
1905,0,0.4594,0.34630000000000005,0.5160550458715597,0.5134099616858238,0.42112513221656456,0.4897,0.4372469635627531,0.4918970448045758,0.5640218090690508,0.5408,0.6805,0.5389344262295082,0.5154091392136025,0.49331908070550506,0.48369999999999996,0.4926,0.4368932038834951,0.4864300626304801,0.4691744544619948,0.46909999999999996,0.5982999999999999,0.43869731800766276,0.44762954796030874
